cell_id,manufacturer,chemistry_type,nominal_capacity_Ah,nominal_voltage_V,energy_density_Wh_per_kg,energy_density_Wh_per_L,manufacture_year,timestamp,cycle_number,voltage_V,current_A,power_W,c_rate,state_of_charge_%,depth_of_discharge_%,charge_capacity_Ah,discharge_capacity_Ah,coulombic_efficiency_%,internal_resistance_mOhm,dynamic_resistance_mOhm,open_circuit_voltage_V,cell_temperature_C,ambient_temperature_C,temperature_gradient_C,heat_generation_W,cooling_flow_rate,thermal_runaway_risk_index,max_temp_limit_C,state_of_health_%,capacity_fade_%,resistance_growth_%,calendar_age_days,cycle_age,energy_throughput_kWh,effective_energy_density_Wh_per_kg,degradation_rate_%,max_current_limit_A,min_current_limit_A,max_voltage_limit_V,min_voltage_limit_V,min_temp_limit_C,safety_margin_index,overcurrent_flag,undercurrent_flag,over_voltage_flag,under_voltage_flag,over_temperature_flag,under_temperature_flag,short_circuit_flag
CELL_001,FutureCharge Inc,LFP,3.2,3.7,250,600,2020,2022-11-27 20:04:28,385,3.605051297221226,2.704538920375594,9.750001543285329,0.8451684126173731,50.020959913319864,49.979040086680136,3.100824916215925,3.100824916215925,99.43801557263497,44.37528842096619,44.18876117541254,3.6002515189598383,26.9258789678284,15.723653897094206,11.202225070734194,0.3245844126638282,1.683537905666872,0.1896408532130586,60,96.90077863174766,3.099221368252344,-11.249423158067614,703,385,312.05229337800654,242.25194657936913,1.6000674786766755,6.0,-6.0,4.2,2.5,-20,0.5492435132707343,0,0,0,0,0,0,0
CELL_001,VoltCore Energy,NMC,3.2,3.7,250,600,2020,2022-11-27 21:01:40,385,3.609031597704352,-0.6000672858969669,-2.1656617955508444,-0.1875210268428021,49.97447509693523,50.02552490306477,3.039589319876154,3.039589319876154,99.3997433249226,52.638690020966095,53.23557387481088,3.599693701163223,26.647357057049515,16.013930957702065,10.63342609934745,0.0189541788556316,1.2807442364512538,0.0416411646498726,60,94.9871662461298,5.012833753870197,5.27738004193219,703,385,312.2013775259815,237.46791561532453,2.587881221211141,6.0,-6.0,4.2,2.5,-20,0.8999887856838389,0,0,0,0,0,0,0
CELL_001,ElectroCell Ltd,LFP,3.2,3.7,250,600,2020,2022-11-27 21:17:16,385,3.6210237213333576,0.8536255528410435,3.09099837597372,0.266757985262826,49.926391147567664,50.073608852432336,3.082689834889432,3.082689834889432,99.42668114680588,46.71245169404625,47.53741098759489,3.599116693770812,23.55170349690785,24.34171375924528,-0.7900102623374288,0.0340382697523187,0.7551110217297616,0.0523550414528549,60,96.33405734029476,3.665942659705251,-6.575096611907498,703,385,312.23576803600395,240.83514335073687,1.892517826154385,6.0,-6.0,4.2,2.5,-20,0.8577290745264927,0,0,0,0,0,0,0
CELL_001,ElectroCell Ltd,LFP,3.2,3.7,250,600,2020,2022-11-27 23:55:00,385,3.572713949195346,0.3563647696237205,1.2731893834364525,0.1113639905074126,49.929542237681915,50.070457762318085,3.0827747270460755,3.0827747270460755,99.4267342044038,46.711165346155944,45.40751855867133,3.599154506852183,25.432830227985136,16.43300631376617,8.999823914218965,0.0059321241022675,0.9098334533751632,0.0236025122007164,60,96.33671022018986,3.6632897798101425,-6.577669307688111,703,385,312.61448392807495,240.84177555047464,1.8908521993987444,6.0,-6.0,4.2,2.5,-20,0.94060587172938,0,0,0,0,0,0,0
CELL_001,FutureCharge Inc,LFP,3.2,3.7,250,600,2020,2022-11-28 01:15:36,385,3.603919339306835,2.285599377023238,8.237115796761701,0.7142498053197618,50.02306061266435,49.97693938733565,3.1008857281245956,3.1008857281245956,99.43805358007788,44.374418170907575,43.82439769256047,3.600276727351972,24.0287553310173,17.569700706965463,6.459054624051838,0.2318103857765189,1.3973519855473302,0.1430211151437941,60,96.9026790038936,3.09732099610639,-11.25116365818485,703,385,312.8210068115486,242.25669750973404,1.5985925359124196,6.0,-6.0,4.2,2.5,-20,0.619066770496127,0,0,0,0,0,0,0
CELL_001,ElectroCell Ltd,LFP,3.2,3.7,250,600,2020,2022-11-28 01:52:00,385,3.586526229493374,-1.8673445761293563,-6.697280301790124,-0.5835451800404238,49.92856569045965,50.07143430954035,3.0824617310847744,3.0824617310847744,99.426538581928,46.71590844027244,46.46633331820191,3.5991427882855156,23.35569034193301,21.03936308054969,2.3163272613833144,0.162897240617892,1.2833456848840763,0.1135758377129306,60,96.3269290963992,3.6730709036008022,-6.568183119455114,703,385,312.8799967142293,240.817322740998,1.8956806893067724,6.0,-6.0,4.2,2.5,-20,0.6887759039784407,0,0,0,0,0,0,0
CELL_001,VoltCore Energy,NMC,3.2,3.7,250,600,2020,2022-11-28 02:54:24,385,3.604402592958698,-0.9379380121122126,-3.380706202891786,-0.2931056287850664,49.97947946033548,50.02052053966452,3.039478332397578,3.039478332397578,99.39967395774848,52.64061213879096,53.033327391531515,3.599753753524026,25.11581585445716,30.65431542579965,-5.538499571342488,0.0463094054101616,1.4259695497391025,0.0613465583205883,60,94.9836978874243,5.016302112575701,5.281224277581913,703,385,313.01695074249045,237.4592447185607,2.588765204764208,6.0,-6.0,4.2,2.5,-20,0.8436769979812979,0,0,0,0,0,0,0
CELL_001,PowerNova Systems,NCA,3.2,3.7,250,600,2020,2022-11-28 03:01:20,385,3.5869729397594288,1.5897224592443104,5.7022914430371525,0.496788268513847,49.97310992958936,50.02689007041064,2.9961833888414846,2.9961833888414846,99.37261461802592,58.741397691298474,59.26221610162224,3.5996773191550724,25.257654088372412,25.41349927147691,-0.1558451831044962,0.1484522880686957,1.4754659234069658,0.1045642186773685,60,93.6307309012964,6.369269098703612,17.482795382596947,703,385,313.03541210512265,234.07682725324096,3.286968846093518,6.0,-6.0,4.2,2.5,-20,0.7350462567926149,0,0,0,0,0,0,0
CELL_001,ElectroCell Ltd,LFP,3.2,3.7,250,600,2020,2022-11-28 04:36:40,385,3.5573672036812405,-3.138408573426497,-11.164471730859448,-0.9807526791957802,49.93411234647532,50.06588765352468,3.082192318285315,3.082192318285315,99.42637019892832,46.719991853107366,46.0680833663576,3.5992093481577037,22.74325307098192,26.637788968371986,-3.89453589739006,0.4601736229782223,0.5432599760002621,0.1858792198582764,60,96.31850994641609,3.6814900535839143,-6.560016293785267,703,385,313.23166180915143,240.79627486604025,1.8997153576868189,6.0,-6.0,4.2,2.5,-20,0.4769319044289172,0,0,0,0,0,0,0
CELL_001,FutureCharge Inc,LFP,3.2,3.7,250,600,2020,2022-11-28 05:27:48,385,3.575983797727922,1.5339679976645493,5.485444705881571,0.4793649992701716,50.02404102794351,49.97595897205649,3.1010174304004674,3.1010174304004674,99.4381358940003,44.37253355980984,44.97849831127238,3.600288492335322,26.245147072740565,19.61621762455632,6.628929448184245,0.1044111369911207,1.9706776535817156,0.1048417075614152,60,96.9067947000146,3.0932052999853994,-11.254932880380323,703,385,313.35815798511885,242.2669867500365,1.5960688126693547,6.0,-6.0,4.2,2.5,-20,0.7443386670559085,0,0,0,0,0,0,0
CELL_001,VoltCore Energy,NMC,3.2,3.7,250,600,2020,2022-11-28 07:38:40,385,3.629272315449043,-1.3520781364811585,-4.907059749055001,-0.4225244176503619,49.97206300773839,50.02793699226161,3.0393605177060374,3.0393605177060374,99.39960032356628,52.642652646142906,52.33171272136373,3.599664756092861,23.94616974380334,21.18484600728164,2.761323736521696,0.0962368380585602,1.5763639735687942,0.0843153452163101,60,94.98001617831366,5.019983821686338,5.285305292285813,703,385,313.6646396987078,237.45004044578417,2.5899345575185757,6.0,-6.0,4.2,2.5,-20,0.774653643919807,0,0,0,0,0,0,0
CELL_001,FutureCharge Inc,LFP,3.2,3.7,250,600,2020,2022-11-28 08:45:24,385,3.580994565493843,-0.0639980649168189,-0.2291767226692509,-0.0199993952865059,50.01753624698123,49.98246375301877,3.101296832387017,3.101296832387017,99.43831052024188,44.36853595019848,45.188960697039995,3.600210434963775,24.40610929547672,31.431027406928493,-7.024918111451775,0.0001817225337467,0.7645504049761829,0.0040675618933825,60,96.91552601209428,3.0844739879057244,-11.262928099603045,703,385,313.84186816428,242.2888150302357,1.5912515188626282,6.0,-6.0,4.2,2.5,-20,0.9893336558471968,0,0,0,0,0,0,0
CELL_001,PowerNova Systems,NCA,3.2,3.7,250,600,2020,2022-11-28 10:27:40,385,3.596408110967053,2.726271829043476,9.804786118672942,0.8519599465760863,49.975377784786446,50.024622215213554,2.995887412300858,2.995887412300858,99.37242963268804,58.74720100540462,56.85153955032365,3.5997045334174373,25.714225779397783,32.617207341090435,-6.902981561692648,0.4366419838529564,1.9821449963789797,0.1825624201771763,60,93.6214816344018,6.378518365598197,17.49440201080924,703,385,314.071366778566,234.0537040860045,3.290284630473942,6.0,-6.0,4.2,2.5,-20,0.5456213618260872,0,0,0,0,0,0,0
CELL_001,PowerNova Systems,NCA,3.2,3.7,250,600,2020,2022-11-28 10:57:08,385,3.599092486105773,-0.4017216756863377,-1.4458334644685185,-0.1255380236519805,49.976203013192546,50.023796986807454,2.996347788998196,2.996347788998196,99.37271736812389,58.738174735998896,56.967692301969144,3.5997144361583104,26.54835875528249,26.86145811726623,-0.3130993619837454,0.0094791845373712,1.176325133029082,0.0277735707445159,60,93.63586840619362,6.364131593806377,17.476349471997793,703,385,314.1333365816933,234.08967101548404,3.2827674232509296,6.0,-6.0,4.2,2.5,-20,0.9330463873856104,0,0,0,0,0,0,0
CELL_001,FutureCharge Inc,LFP,3.2,3.7,250,600,2020,2022-11-28 13:28:48,385,3.6165207111978344,0.317963932905464,1.1499231487665291,0.0993637290329575,50.024002385683374,49.975997614316626,3.1012251112134193,3.1012251112134193,99.4382656945084,44.36956204903201,43.56865681856769,3.6002880286282006,25.510368470188183,25.26199888501652,0.2483695851716625,0.0044858098715276,1.2591602662484278,0.0211233778350223,60,96.91328472541936,3.086715274580655,-11.260875901935975,704,385,314.47577706299154,242.2832118135484,1.5919601816356643,6.0,-6.0,4.2,2.5,-20,0.9470060111824228,0,0,0,0,0,0,0
CELL_001,GreenLithium Tech,NMC,3.2,3.7,250,600,2020,2022-11-28 15:58:44,385,3.5971046664840944,3.7915829040466544,13.638720557507536,1.1848696575145794,49.992981048037464,50.007018951962536,3.0203040087525244,3.0203040087525244,99.38769000547032,55.09379172354513,54.64733047182407,3.5999157725764497,25.951178191727976,24.275656553844794,1.6755216378831823,0.7920339097872197,1.7772670630238916,0.2562396968011046,60,94.38450027351638,5.61549972648362,10.187583447090262,704,385,314.8305430238556,235.96125068379095,2.895739315458101,6.0,-6.0,4.2,2.5,-20,0.3680695159922242,0,0,0,0,0,0,0
CELL_001,ElectroCell Ltd,LFP,3.2,3.7,250,600,2020,2022-11-28 21:48:00,385,3.56794572694123,-1.3582986296681303,-4.846335791634535,-0.4244683217712908,49.95954887909677,50.04045112090323,3.0824531402740667,3.0824531402740667,99.42653321267127,46.7160386377185,47.45171644272154,3.5995145865491613,27.3340180147126,18.973438331927255,8.360579682785342,0.0861899312039425,0.7721773596104549,0.0966868729497607,60,96.32666063356456,3.673339366435428,-6.567922724563005,704,385,315.6384597520987,240.81665158391144,1.8935715070031591,6.0,-6.0,4.2,2.5,-20,0.7736168950553116,0,0,0,0,0,0,0
CELL_001,VoltCore Energy,NMC,3.2,3.7,250,600,2020,2022-11-28 22:36:32,385,3.602692444918144,-2.7133746399549197,-9.775454315598076,-0.8479295749859124,49.96915768931681,50.03084231068319,3.038977751738676,3.038977751738676,99.39936109483668,52.64928310464266,52.37135999866592,3.5996298922718015,24.003159177631524,17.599312862662536,6.4038463149689875,0.387625183898146,1.0385595903881648,0.1696082379984025,60,94.9680547418336,5.031945258166388,5.298566209285326,704,385,315.7376021238262,237.42013685458403,2.5937951289350076,6.0,-6.0,4.2,2.5,-20,0.5477708933408467,0,0,0,0,0,0,0
CELL_001,FutureCharge Inc,LFP,3.2,3.7,250,600,2020,2022-11-29 02:32:16,386,3.5852265585563985,0.5031189360245989,1.8037953715480295,0.1572246675076871,50.017927154601715,49.982072845398285,3.1010662242127953,3.1010662242127953,99.438166390133,44.37183537895252,45.407944723033424,3.6002151258552204,24.713662448565625,24.831329441669,-0.1176669931033735,0.0112317833992298,1.0401101883901411,0.0323799780114412,60,96.90831950664985,3.091680493350154,-11.256329242094964,704,386,316.23814428846396,242.2707987666246,1.5932829005092404,6.0,-6.0,4.2,2.5,-20,0.9161468439959002,0,0,0,0,0,0,0
CELL_001,GreenLithium Tech,NMC,3.2,3.7,250,600,2020,2022-11-29 03:03:28,386,3.603639147941367,-4.394013273391691,-15.83443824856829,-1.3731291479349033,49.983101996354215,50.016898003645785,3.0199815280119893,3.0199815280119893,99.3874884550075,55.09967476838799,55.61839819948458,3.5997972239562506,25.147936220214095,29.766613753786007,-4.618677533571912,1.0638288514740792,1.66237709326893,0.2877613686198656,60,94.37442275037463,5.625577249625351,10.199349536775983,704,386,316.3119151272297,235.93605687593663,2.8990249537708457,6.0,-6.0,4.2,2.5,-20,0.2676644544347182,0,0,0,0,0,0,0
CELL_001,FutureCharge Inc,LFP,3.2,3.7,250,600,2020,2022-11-29 03:09:32,386,3.6157845017875623,5.446813875180744,19.69450519399999,1.7021293359939826,50.01929052844772,49.98070947155228,3.100074733224964,3.100074733224964,99.4375467082656,44.38602673841242,44.405191620222816,3.6002314863413725,25.49972114362229,24.06315464989074,1.4365664937315472,1.316834938084152,1.6916817813671825,0.3616985284852126,60,96.87733541328012,3.1226645867198783,-11.227946523175165,704,386,316.3241033542495,242.1933385332003,1.6091909739167,6.0,-6.0,4.2,2.5,-20,0.0921976874698758,0,0,0,0,0,0,0
CELL_001,PowerNova Systems,NCA,3.2,3.7,250,600,2020,2022-11-29 04:09:20,386,3.6041675063021046,0.7106844922501623,2.561425954200845,0.2220889038281757,50.00175216385973,49.99824783614027,2.995999196434884,2.995999196434884,99.3724994977718,58.74500908058748,60.526888300005815,3.600021025966317,25.39596899888604,26.6206369814429,-1.2246679825568592,0.029670485516203,1.313775157206425,0.0470013576384744,60,93.6249748885901,6.375025111409897,17.49001816117496,704,386,316.4666870123882,234.06243722147528,3.2850229880674164,6.0,-6.0,4.2,2.5,-20,0.881552584624973,0,0,0,0,0,0,0
CELL_001,ElectroCell Ltd,LFP,3.2,3.7,250,600,2020,2022-11-29 06:45:20,386,3.5796125211243313,-1.4231589788451258,-5.0943577002245295,-0.4447371808891018,49.96148169805897,50.03851830194103,3.0823265682042305,3.0823265682042305,99.42645410512765,46.71795697621186,47.87207786357133,3.5995377803767075,26.465159251049663,21.797254010268233,4.66790524078143,0.0946216847994918,1.319517822921458,0.098083669309108,60,96.3227052563822,3.677294743617793,-6.564086047576283,704,386,316.8192680252263,240.8067631409555,1.894601262425874,6.0,-6.0,4.2,2.5,-20,0.7628068368591457,0,0,0,0,0,0,0
CELL_001,VoltCore Energy,NMC,3.2,3.7,250,600,2020,2022-11-29 13:02:20,386,3.593322671954762,-8.443640270226926,-30.34072401683665,-2.638637584445914,49.970402293539784,50.029597706460216,3.0376291386126213,3.0376291386126213,99.39851821163288,52.672657753433626,53.56194631664083,3.5996448275224773,25.288647834163147,17.131378731785126,8.15726910237802,3.755300348247804,1.4294515866340136,0.5560631386253303,60,94.92591058164442,5.074089418355584,5.3453155068672515,705,386,317.7676009891032,237.31477645411104,2.6132761522696235,6.0,-6.0,4.2,2.5,-20,-0.4072733783711542,0,1,0,0,0,0,0
CELL_001,ElectroCell Ltd,LFP,3.2,3.7,250,600,2020,2022-11-29 15:29:40,386,3.5806363872397133,-0.7677270689814697,-2.748951478663944,-0.2399147090567092,49.95920320130853,50.04079679869147,3.082409254586204,3.082409254586204,99.42650578411636,46.716703755592384,46.940913667879485,3.5995104384157024,26.486856455343627,25.19705016476444,1.289806290579186,0.0275350518838694,0.881854605856963,0.0529548871692549,60,96.32528920581886,3.674710794181138,-6.566592488815232,705,386,318.0825726661922,240.81322301454716,1.8922869091576584,6.0,-6.0,4.2,2.5,-20,0.8720454885030884,0,0,0,0,0,0,0
CELL_001,FutureCharge Inc,LFP,3.2,3.7,250,600,2020,2022-11-29 17:30:08,386,3.5955228382954427,0.574768529709601,2.0665933753043633,0.1796151655342503,50.017910671016445,49.982089328983555,3.100985590294058,3.100985590294058,99.4381159939338,44.372989165342034,43.5773897362661,3.600214928052197,25.999284032653755,29.010707228597298,-3.011423195943543,0.014659010237238,1.125082909090973,0.0389155475441424,60,96.90579969668931,3.0942003033106857,-11.254021669315932,705,386,318.3811631716551,242.26449924172329,1.5931638284828775,6.0,-6.0,4.2,2.5,-20,0.9042052450483998,0,0,0,0,0,0,0
CELL_001,PowerNova Systems,NCA,3.2,3.7,250,600,2020,2022-11-29 18:22:08,386,3.576937522453531,1.3853375563908954,4.955265886718679,0.4329179863721548,50.0112218763616,49.9887781236384,2.9957330658220553,2.9957330658220553,99.3723331661388,58.7502277849659,58.75907654991134,3.6001346625163393,24.588486867659036,21.970014629062593,2.6184722385964427,0.1127510956832201,1.9356440846783347,0.0887066518557093,60,93.61665830693924,6.383341693060771,17.500455569931802,705,386,318.50183872009603,234.0416457673481,3.2865310888584705,6.0,-6.0,4.2,2.5,-20,0.7691104072681841,0,0,0,0,0,0,0
CELL_001,PowerNova Systems,NCA,3.2,3.7,250,600,2020,2022-11-29 19:37:32,386,3.595584594569936,-2.8957016020637427,-10.411740070851875,-0.9049067506449197,50.00755766423764,49.99244233576236,2.995419393012921,2.995419393012921,99.37213712063308,58.756379961529085,58.45724675385902,3.6000906919708515,24.25157104192516,34.12409221767833,-9.872521175753173,0.4926774029188075,1.768836677238813,0.1828784195798576,60,93.60685603165378,6.393143968346223,17.51275992305817,705,386,318.677069957566,234.01714007913444,3.2913321804243454,6.0,-6.0,4.2,2.5,-20,0.5173830663227095,0,0,0,0,0,0,0
CELL_001,FutureCharge Inc,LFP,3.2,3.7,250,600,2020,2022-11-29 21:33:40,386,3.589710969278108,-0.7979269337184045,-2.8643270666514025,-0.2493521667870014,50.0195025152829,49.9804974847171,3.1009229746132565,3.1009229746132565,99.43807685913328,44.37388517112759,44.77624533890783,3.600234030183395,25.799056523685945,24.410289779545025,1.38876674414092,0.0282522932026888,1.377238248536225,0.0536087553770117,60,96.90384295666423,3.096157043335751,-11.25222965774482,705,386,318.9576631348928,242.25960739166064,1.5937870048099887,6.0,-6.0,4.2,2.5,-20,0.8670121777135993,0,0,0,0,0,0,0
CELL_001,GreenLithium Tech,NMC,3.2,3.7,250,600,2020,2022-11-29 22:36:04,386,3.612912474712472,0.5164414202844355,1.8658576498038637,0.161387943838886,49.992724850756126,50.007275149243874,3.02059829038261,3.02059829038261,99.38787393148912,55.08842421377476,54.7234430665196,3.5999126982090734,24.90083188383755,22.00783025965795,2.8930016241796004,0.014692729508163,0.8650154128305156,0.0334891171467526,60,94.39369657445656,5.6063034255434445,10.176848427549515,705,386,319.0948850299732,235.9842414361414,2.88573916282926,6.0,-6.0,4.2,2.5,-20,0.913926429952594,0,0,0,0,0,0,0
CELL_001,PowerNova Systems,NCA,3.2,3.7,250,600,2020,2022-11-29 22:50:48,386,3.6023403086975305,3.054490358145588,11.003313739675807,0.9545282369204962,49.9993240912346,50.0006759087654,2.9953579019283714,2.9953579019283714,99.37209868870524,58.7575861591343,59.48607055256171,3.5999918890948153,27.511560867748187,21.761145669106817,5.75041519864137,0.548203069887451,1.6355825557719643,0.2188380140835216,60,93.6049344352616,6.3950655647384025,17.515172318268597,705,386,319.13606771533915,234.012336088154,3.2916916211934395,6.0,-6.0,4.2,2.5,-20,0.490918273642402,0,0,0,0,0,0,0
CELL_001,VoltCore Energy,NMC,3.2,3.7,250,600,2020,2022-11-30 01:43:16,386,3.599210060728876,-3.176065000910126,-11.431325104804593,-0.9925203127844144,49.96912455565194,50.03087544434806,3.0385890003331517,3.0385890003331517,99.39911812520822,52.65601895565921,52.466461005415624,3.5996294946678233,24.36844857983584,34.66961348686886,-10.301164907033025,0.5311617406052748,0.7890933087156791,0.2015515017210798,60,94.95590626041098,5.044093739589016,5.312037911318427,705,386,319.5652584510609,237.38976565102743,2.5958712859405866,6.0,-6.0,4.2,2.5,-20,0.4706558331816456,0,0,0,0,0,0,0
CELL_001,GreenLithium Tech,NMC,3.2,3.7,250,600,2020,2022-11-30 05:52:52,386,3.59156098144153,0.3599427241566449,1.2927562436347777,0.1124821012989515,49.97456396524408,50.02543603475592,3.020570454121836,3.020570454121836,99.38785653382617,55.08893188468174,57.816978065721294,3.599694767582929,24.793199120087785,29.949545746964983,-5.156346626877202,0.0071372539621512,1.8259076859884424,0.0232399261245899,60,94.39282669130736,5.607173308692637,10.177863769363483,705,386,320.1335973933137,235.9820667282684,2.88493954541061,6.0,-6.0,4.2,2.5,-20,0.9400095459738924,0,0,0,0,0,0,0
CELL_001,GreenLithium Tech,NMC,3.2,3.7,250,600,2020,2022-11-30 06:38:48,386,3.602173136659493,0.4487683985425938,1.6165414698118328,0.1402401245445605,49.974012408247326,50.025987591752674,3.0205464703202916,3.0205464703202916,99.3878415439502,55.0893693028849,55.70660343651783,3.599688148898968,24.13243444871064,19.62670330616636,4.505731142544278,0.0110946175129426,0.5251396323681989,0.0282027967720885,60,94.39207719750912,5.60792280249089,10.178738605769794,705,386,320.25312346551686,235.98019299377276,2.885194039425469,6.0,-6.0,4.2,2.5,-20,0.9252052669095676,0,0,0,0,0,0,0
CELL_001,GreenLithium Tech,NMC,3.2,3.7,250,600,2020,2022-11-30 09:59:52,386,3.5844821273232004,0.8185951873979027,2.934239818740568,0.2558109960618446,49.964948103361166,50.035051896638834,3.0204452836291873,3.0204452836291873,99.38777830226825,55.091214829114094,54.58936657897067,3.599579377240334,24.835404625320404,25.908652830924588,-1.073248205604184,0.036916517327638,1.938852714435616,0.0529430799566846,60,94.3889151134121,5.6110848865879035,10.182429658228187,705,386,320.73284042352935,235.97228778353025,2.886246711766119,6.0,-6.0,4.2,2.5,-20,0.8635674687670162,0,0,0,0,0,0,0
CELL_001,GreenLithium Tech,NMC,3.2,3.7,250,600,2020,2022-11-30 13:20:56,386,3.5770898881099535,-1.4440159929673826,-5.1653750067126785,-0.451254997802307,49.956620524395696,50.043379475604304,3.02029297813474,3.02029297813474,99.3876831113342,55.093992935335905,56.40732401556598,3.599479446292748,23.129861070950557,25.380120348694227,-2.2502592777436696,0.1148810127315618,0.7555668965694535,0.0869788783894955,60,94.38415556671062,5.615844433289382,10.18798587067181,706,386,321.1721335712291,235.96038891677657,2.888120509663874,6.0,-6.0,4.2,2.5,-20,0.7593306678387696,0,0,0,0,0,0,0
CELL_001,ElectroCell Ltd,LFP,3.2,3.7,250,600,2020,2022-11-30 16:02:08,386,3.6029222162913728,1.2103610638791142,4.360836766784122,0.3782378324622232,49.976661863401496,50.023338136598504,3.0821848077872245,3.0821848077872245,99.42636550486702,46.720105697808926,45.92773309639654,3.599719942360818,25.73879997867666,19.729335337505688,6.009464641170972,0.0684437356840099,1.8811306728395345,0.0811282326176114,60,96.31827524335075,3.6817247566492455,-6.55978860438215,706,386,321.5481293872291,240.7956881083769,1.8931382354666415,6.0,-6.0,4.2,2.5,-20,0.7982731560201476,0,0,0,0,0,0,0
CELL_001,GreenLithium Tech,NMC,3.2,3.7,250,600,2020,2022-11-30 17:53:56,386,3.5725030680225145,-2.3801649099308335,-8.503146443127434,-0.7438015343533855,49.95718073277129,50.04281926722871,3.0200687883513475,3.0200687883513475,99.3875429927196,55.09808274626672,56.8268581899314,3.5994861687932556,25.315781296745666,34.26436445909785,-8.948583162352183,0.3121408318183915,1.2850554908751093,0.156915974765618,60,94.3771496359796,5.622850364020394,10.19616549253344,706,386,321.8041688047626,235.94287408994904,2.8909429777318594,6.0,-6.0,4.2,2.5,-20,0.603305848344861,0,0,0,0,0,0,0
CELL_001,GreenLithium Tech,NMC,3.2,3.7,250,600,2020,2022-11-30 18:43:20,387,3.599912334881107,-2.2526232639396215,-8.109246273696384,-0.7039447699811316,49.9527386186962,50.0472613813038,3.0199756086805456,3.0199756086805456,99.38748475542536,55.099782767020976,54.562159222823446,3.5994328634243544,26.54690037702577,28.815572145946657,-2.2686717689208855,0.2795934651574152,0.741430210694312,0.1557295973301452,60,94.37423777126703,5.6257622287329525,10.199565534041952,706,387,321.91719328541177,235.9355944281676,2.8922988194505557,6.0,-6.0,4.2,2.5,-20,0.6245627893433965,0,0,0,0,0,0,0
CELL_001,FutureCharge Inc,LFP,3.2,3.7,250,600,2020,2022-11-30 19:41:24,387,3.640359565707261,0.5536355212773745,2.015432365797416,0.1730111003991795,50.01938487825785,49.98061512174215,3.1008097848957448,3.1008097848957448,99.43800611555984,44.375504963335366,45.02756360098952,3.6002326185390943,24.38459860015982,24.86963806254575,-0.4850394623859309,0.0136016376648591,0.6005481516345563,0.0351567186383828,60,96.90030577799202,3.099694222007983,-11.248990073329267,706,387,322.03240805764773,242.25076444498004,1.5935133608753789,6.0,-6.0,4.2,2.5,-20,0.9077274131204376,0,0,0,0,0,0,0
CELL_001,FutureCharge Inc,LFP,3.2,3.7,250,600,2020,2022-11-30 21:28:52,387,3.600474359598313,-2.9581040771188416,-10.65057788268962,-0.924407524099638,50.02102064993179,49.97897935006821,3.1003209551845763,3.1003209551845763,99.43770059699035,44.38250167934888,43.60369196666861,3.6002522477991814,25.88676374023151,17.945650015710612,7.941113724520896,0.3883637431090266,1.0967617170505823,0.1994159931338307,60,96.885029849518,3.1149701504819944,-11.234996641302232,706,387,322.2631172236363,242.212574623795,1.601196402704494,6.0,-6.0,4.2,2.5,-20,0.5069826538135265,0,0,0,0,0,0,0
CELL_001,ElectroCell Ltd,LFP,3.2,3.7,250,600,2020,2022-11-30 22:55:32,387,3.589194475222253,4.318518412392695,15.500002426905438,1.3495370038727172,49.98380916085446,50.01619083914554,3.081461016317522,3.081461016317522,99.42591313519846,46.73107958772303,46.43923835182687,3.5998057099302536,25.47434061167006,17.61391938101475,7.860421230655309,0.8715160016096842,1.6210900640113195,0.2864880442058857,60,96.29565675992257,3.704343240077449,-6.537840824553939,706,387,322.4516711669154,240.7391418998064,1.9039903027876768,6.0,-6.0,4.2,2.5,-20,0.2802469312678841,0,0,0,0,0,0,0
CELL_001,FutureCharge Inc,LFP,3.2,3.7,250,600,2020,2022-12-01 02:12:16,387,3.605220706012956,-2.9159067166548636,-10.512487271686368,-0.9112208489546448,50.03208604825681,49.96791395174319,3.100308466656669,3.100308466656669,99.43769279166042,44.38268045901446,44.33924560928931,3.600385032579082,26.469844408984137,18.967713212264833,7.502131196719301,0.3773642723176211,1.4720136791826703,0.2009989507837656,60,96.8846395830209,3.115360416979101,-11.234639081971082,706,387,322.8885209593046,242.21159895755227,1.600948510225923,6.0,-6.0,4.2,2.5,-20,0.5140155472241894,0,0,0,0,0,0,0
CELL_001,ElectroCell Ltd,LFP,3.2,3.7,250,600,2020,2022-12-01 02:27:00,387,3.6007389811831088,1.9678687682417328,7.085781783660796,0.6149589900755414,49.98291745311966,50.01708254688034,3.0819116262463515,3.0819116262463515,99.42619476640397,46.724246981535416,46.23919956424632,3.599795009437436,24.15777129675246,24.048428997958524,0.1093422987939369,0.1809399963548736,0.5551091352752668,0.1238003219927233,60,96.30973832019848,3.690261679801523,-6.55150603692917,706,387,322.9298589900638,240.7743458004962,1.896356160691439,6.0,-6.0,4.2,2.5,-20,0.6720218719597113,0,0,0,0,0,0,0
CELL_001,VoltCore Energy,NMC,3.2,3.7,250,600,2020,2022-12-01 06:35:44,387,3.596656378243998,1.3016401683487375,4.6815524136700795,0.4067625526089805,49.99069559102765,50.00930440897235,3.038654658632997,3.038654658632997,99.39915916164564,52.65488118086423,51.93179630488764,3.5998883470923317,25.472958460641607,25.32208449287965,0.1508739677619566,0.089211434306056,1.948473059500294,0.0863453800496092,60,94.95795808228117,5.042041917718848,5.30976236172846,706,387,323.5177517698839,237.39489520570288,2.590373902817525,6.0,-6.0,4.2,2.5,-20,0.783059971941877,0,0,0,0,0,0,0
